log,arm,task,n_labels,n_train_samples,seed,value,run
mimic_transfer,pfm,remaining_time,1000,1000,2,2.7329723834991455,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,30,30,0,3.2980709075927734,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,30,30,1,3.3022067546844482,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,30,30,2,3.300130844116211,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,300,300,0,2.9844563007354736,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,300,300,1,2.9009757041931152,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,300,300,2,2.895439386367798,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,5000,3500,0,2.7287893295288086,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,5000,3500,1,2.771319627761841,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,5000,3500,2,2.800551414489746,2026-09-11T10:15:36
mimic_transfer,pfm,remaining_time,all,3500,0,2.7287893295288086,2026-09-11T10:12:51
mimic_transfer,pfm,remaining_time,all,3500,1,2.771319627761841,2026-09-11T10:15:50
mimic_transfer,pfm,remaining_time,all,3500,2,2.800551414489746,2026-09-11T10:15:36
mimic_transfer,pfm_ft,next_time,0,0,0,2.5920681953430176,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,0,0,1,2.5920684337615967,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,0,0,2,2.5920681953430176,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,10,10,0,1.2096492052078247,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,10,10,1,1.1936880350112915,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,10,10,2,1.2500724792480469,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,100,100,0,1.1110953092575073,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,100,100,1,1.184391975402832,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,100,100,2,1.1363377571105957,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,1000,1000,0,1.0231741666793823,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,1000,1000,1,1.024753212928772,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,1000,1000,2,1.0681984424591064,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,30,30,0,1.2108145952224731,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,30,30,1,1.2384053468704224,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,30,30,2,1.173460841178894,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,300,300,0,1.0649648904800415,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,300,300,1,1.0631691217422485,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,300,300,2,1.0722395181655884,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,5000,3500,0,1.012805461883545,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,5000,3500,1,1.0196242332458496,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,5000,3500,2,1.0229952335357666,2026-09-11T10:19:09
mimic_transfer,pfm_ft,next_time,all,3500,0,1.012805461883545,2026-09-11T10:19:05
mimic_transfer,pfm_ft,next_time,all,3500,1,1.0196242332458496,2026-09-11T10:19:20
mimic_transfer,pfm_ft,next_time,all,3500,2,1.0229952335357666,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,0,0,0,2.371640682220459,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,0,0,1,2.374722719192505,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,0,0,2,2.1237337589263916,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,10,10,0,0.6004376411437988,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,10,10,1,0.6341342329978943,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,10,10,2,0.6563448905944824,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,100,100,0,0.5528486371040344,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,100,100,1,0.5946183800697327,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,100,100,2,0.5572746396064758,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,1000,1000,0,0.501836895942688,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,1000,1000,1,0.4885150194168091,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,1000,1000,2,0.4737793803215027,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,30,30,0,0.6178469061851501,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,30,30,1,0.6538224220275879,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,30,30,2,0.6050943732261658,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,300,300,0,0.5321937799453735,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,300,300,1,0.5394918322563171,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,300,300,2,0.5128586888313293,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,5000,3500,0,0.48164862394332886,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,5000,3500,1,0.5161231756210327,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,5000,3500,2,0.4805484712123871,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_count,all,3500,0,0.48164862394332886,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_count,all,3500,1,0.5161231756210327,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_count,all,3500,2,0.4805484712123871,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,0,0,0,3.3086140155792236,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,0,0,1,3.3086142539978027,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,0,0,2,3.3086137771606445,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,10,10,0,2.660524606704712,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,10,10,1,2.514761209487915,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,10,10,2,2.5637083053588867,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,100,100,0,2.3830406665802,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,100,100,1,2.3824093341827393,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,100,100,2,2.4167416095733643,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,1000,1000,0,2.3103549480438232,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,1000,1000,1,2.3386600017547607,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,1000,1000,2,2.340780735015869,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,30,30,0,2.4909920692443848,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,30,30,1,2.4888134002685547,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,30,30,2,2.470285654067993,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,300,300,0,2.3366634845733643,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,300,300,1,2.37526273727417,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,300,300,2,2.3523898124694824,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,5000,3500,0,2.333268642425537,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,5000,3500,1,2.294055223464966,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,5000,3500,2,2.290686845779419,2026-09-11T10:19:09
mimic_transfer,pfm_ft,remaining_time,all,3500,0,2.333268642425537,2026-09-11T10:19:05
mimic_transfer,pfm_ft,remaining_time,all,3500,1,2.294055223464966,2026-09-11T10:19:20
mimic_transfer,pfm_ft,remaining_time,all,3500,2,2.290686845779419,2026-09-11T10:19:09
mimic_transfer,random_role,next_time,0,0,0,1.3825693130493164,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,0,0,1,1.382569670677185,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,0,0,2,1.3825732469558716,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,10,10,0,1.323540210723877,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,10,10,1,1.34552001953125,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,10,10,2,1.349377155303955,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,100,100,0,1.3128999471664429,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,100,100,1,1.313194751739502,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,100,100,2,1.3317447900772095,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,1000,1000,0,1.301513671875,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,1000,1000,1,1.2964667081832886,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,1000,1000,2,1.2755757570266724,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,30,30,0,1.3154784440994263,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,30,30,1,1.3375810384750366,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,30,30,2,1.3426289558410645,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,300,300,0,1.2701550722122192,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,300,300,1,1.263896107673645,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,300,300,2,1.2607510089874268,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,5000,3500,0,1.2915713787078857,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,5000,3500,1,1.2983447313308716,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,5000,3500,2,1.2716201543807983,2026-09-11T10:18:45
mimic_transfer,random_role,next_time,all,3500,0,1.2915713787078857,2026-09-11T10:17:11
mimic_transfer,random_role,next_time,all,3500,1,1.2983447313308716,2026-09-11T10:16:24
mimic_transfer,random_role,next_time,all,3500,2,1.2716201543807983,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,0,0,0,1.7946388721466064,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,0,0,1,1.7482932806015015,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,0,0,2,1.971845030784607,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,10,10,0,0.7908849716186523,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,10,10,1,0.878118097782135,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,10,10,2,0.9008919596672058,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,100,100,0,0.7577487230300903,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,100,100,1,0.8073886036872864,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,100,100,2,0.8515834212303162,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,1000,1000,0,0.8300671577453613,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,1000,1000,1,0.8976559638977051,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,1000,1000,2,0.8925302624702454,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,30,30,0,0.7721632122993469,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,30,30,1,0.8832948803901672,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,30,30,2,0.9785564541816711,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,300,300,0,0.7260319590568542,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,300,300,1,0.89616459608078,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,300,300,2,0.8315683603286743,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,5000,3500,0,0.7398824095726013,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,5000,3500,1,0.8169710040092468,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,5000,3500,2,0.8629559874534607,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_count,all,3500,0,0.7398824095726013,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_count,all,3500,1,0.8169710040092468,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_count,all,3500,2,0.8629559874534607,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,0,0,0,3.308609962463379,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,0,0,1,3.3086092472076416,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,0,0,2,3.308612823486328,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,10,10,0,3.2812275886535645,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,10,10,1,3.2437686920166016,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,10,10,2,3.2861568927764893,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,100,100,0,3.2428789138793945,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,100,100,1,3.220078706741333,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,100,100,2,3.2702674865722656,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,1000,1000,0,3.036918878555298,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,1000,1000,1,3.026848554611206,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,1000,1000,2,3.0134832859039307,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,30,30,0,3.2379207611083984,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,30,30,1,3.2149667739868164,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,30,30,2,3.2851338386535645,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,300,300,0,3.024474620819092,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,300,300,1,2.978895664215088,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,300,300,2,3.04242205619812,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,5000,3500,0,3.042877197265625,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,5000,3500,1,3.017589569091797,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,5000,3500,2,3.0071732997894287,2026-09-11T10:18:45
mimic_transfer,random_role,remaining_time,all,3500,0,3.042877197265625,2026-09-11T10:17:11
mimic_transfer,random_role,remaining_time,all,3500,1,3.017589569091797,2026-09-11T10:16:24
mimic_transfer,random_role,remaining_time,all,3500,2,3.0071732997894287,2026-09-11T10:18:45
